note_financier,note_capacite,note_historique,note_activite,note_garanties,note_documents,anciennete_mois,rcsd,epargne_regularite,incidents_graves,montant_sur_plafond,label_defaut
72.92086392303173,51.21365460883999,90.59608563487433,36.04729545767805,72.24563243299963,48.22533806765708,6.356467027085786,1.3004281491146776,97.75025594477373,0.0,0.755846550678836,1
69.46877394235622,68.80879230359112,75.96897847542722,71.75712032394394,77.33900336482564,100.0,50.3668989169136,2.2294463006191343,67.72433202856539,1.0,0.6803638150420848,0
52.30860506677895,13.325072760916882,90.78708215702898,81.5595620287126,55.075871557046135,55.45983743784232,4.988747945116249,2.1144640109518877,100.0,0.0,0.43809086489003857,0
46.828105633501664,56.74888316152743,45.11613170516165,76.53108408568184,69.73708709796874,69.70545858697479,20.70051098153556,2.0960257256515216,84.44749550462095,0.0,0.7383752310457743,0
54.36586713271154,88.80976960067777,100.0,64.45349730270893,53.649878375748926,59.88197946270571,55.36394061794244,1.7397732734792588,74.72018876055085,0.0,0.6272687612858479,0
43.96963321019581,59.63728826213937,55.886801830170555,72.19219481400832,67.61327358841781,78.47859982818319,3.9004070679377705,1.2168486573627026,57.64795217827262,0.0,0.9234622965407562,1
51.76550508497074,26.22630248475008,89.53887420366868,91.52191911989114,59.39874805974641,63.13347567622433,10.564361362932434,2.0141048874499408,88.45772748592663,1.0,0.5818700666706835,0
100.0,89.07747755901434,56.242344731083826,38.781386547913364,65.79860707142076,66.4680305145368,41.63938873215021,1.5279532007237326,71.10782096061111,0.0,0.4063007362070846,0
74.79173237199228,72.99154654565709,100.0,57.68496807219818,40.682609755699445,57.84819316874675,20.139417380268863,2.256661519829066,54.56685021806038,0.0,0.6523369146343141,0
57.36930014492839,54.43086908191546,62.69761195941325,72.27042528537115,55.85977450539759,72.83535169270334,10.965908918886784,1.2264686507614317,17.98998646931185,0.0,0.4492252236419286,0
60.72724429222391,19.920169433010884,58.2247967166846,63.843257701551316,75.55405330011409,51.29492854975647,10.421695915721196,1.8486789009626508,67.07979174635682,0.0,1.0376199314914527,0
89.35583980961421,34.246946569131566,47.11443347840576,53.39479586557892,91.48995187249858,74.7205674830949,10.690577809266973,2.2477394746123394,15.49044546763794,0.0,0.7265554220223172,0
67.13803418688143,90.15640479347539,39.95984254904128,55.8807981162802,69.25643817784072,59.05050460265724,18.4765014313362,2.402523238666425,61.15874544767304,0.0,0.30675353575465153,0
31.295206888408533,62.15790047621035,76.16765769977239,88.07386565549012,79.42689069816335,43.81335645471517,21.752621991258604,2.061700853656231,32.674128595133176,0.0,0.6755024783974648,0
66.38867528929565,60.73243892911593,79.8764388580594,52.01062982248898,77.11907082569412,64.41619537006177,6.42271731980294,0.8910653411663554,100.0,0.0,0.7388172613827596,1
69.31005556022599,10.016446530519993,56.8479986008483,78.12894671672062,66.22476095619196,85.92111832395538,51.30016002607679,1.6207355889709476,70.93226254483125,0.0,0.5692321921142718,0
56.109905314731485,73.74701295334374,93.82100872158516,92.82792687354194,68.25564262840015,82.28531617392304,10.433051442769214,0.9725619043894917,31.049416190897837,0.0,1.2549214123386288,1
62.1773985892475,83.62824281717218,54.232096888123664,51.037168501573525,70.10777305886525,48.632381555939155,38.27804212162482,0.47193113059630865,57.73905670544095,0.0,0.8886929469531539,0
78.73818786833141,58.86929272298252,43.28981605560647,65.68715577526038,72.03582399064643,74.33785051455311,48.92090353455803,1.2980628478622327,78.91354403404031,0.0,0.6009060676004818,0
47.82930429637833,39.00297682254045,58.02608658653658,56.3689391034592,46.200390778202994,31.425589091758926,5.746430688911179,0.6344170828900544,70.92877551893989,0.0,0.6108591200301468,1
43.29773716039768,78.61173852547486,62.81470748430159,46.39281571358862,22.616829408921788,35.74590695595161,17.77232006835439,1.5869044075082133,85.54718537879347,0.0,0.4725839860673374,0
64.74922657764134,79.05294880432298,96.58763789804044,35.56057932230385,53.30802184586105,46.55113781668952,4.283342285052154,0.5964020164376105,46.44169972124088,0.0,0.5466390581281848,0
43.15014000207066,40.99551154930781,83.79989957973189,51.986098153323724,59.33458684012645,100.0,14.384625953629238,0.8419963396936427,80.67805503000216,0.0,0.5859713881551466,1
89.27949901493383,53.68624124878123,35.052884214046955,68.1059977491934,66.67467613274574,51.07323151436207,13.959428610401392,0.759852005104361,68.88149789377131,0.0,1.1644247580626355,0
95.27165801866315,59.7326603457262,55.00356102978398,71.39942337668856,82.47753276363302,70.4138703942607,20.166805295235413,2.263691169424312,100.0,1.0,0.7017397273214535,0
66.85271501983854,51.05039988190149,66.28617797862198,29.059236697658775,72.37409365663004,56.15193017004462,23.63283378465285,1.564249735351373,85.38427393148626,1.0,0.6647085023170931,0
49.74683086760353,69.01506501931381,63.11334100648578,36.638612667807884,53.39173086302185,43.141805587090914,38.789347283511475,1.7886765215303317,76.75473767448224,0.0,0.5137140232313173,1
72.06942921577031,58.244726987244015,49.000715023618035,62.74527635614183,53.45127763831317,50.97151727920428,20.706445843377633,1.49072385890601,71.5981653126759,0.0,0.7548517274104379,0
56.77272951573686,55.34459700726174,90.49908066741072,64.10612350592132,100.0,83.74346468908651,5.616756496908053,1.0097895232277936,72.87095864176473,0.0,0.7820291386739796,0
56.3539076271128,59.207710863926614,73.90351175878946,55.691035246735936,37.49641410776505,53.17879092692545,26.511088229950847,1.149904053656301,62.861367546744184,0.0,1.0034708030880788,1
88.74308435050247,61.13814675980452,43.31313372588723,70.06976671271572,84.32369101434259,92.19543441862803,24.10279010438543,1.208108790961369,89.68245578381207,0.0,0.8342849587674799,0
73.93944950955155,66.81578043279896,39.7384296266237,73.72960682082707,66.77827410970569,76.32876005861428,19.205722792572267,1.1698716249787846,57.764167813045525,1.0,0.5117658951496814,1
65.74057795415254,57.091348111772426,77.25890049235086,74.43365552202324,59.373246947994616,40.218650692516576,6.264144628517786,1.5991374225540003,93.94596626524162,0.0,0.7531130510213324,0
64.92921805831159,36.802926011226745,47.20974545960297,71.11938813211553,62.54321431214577,53.9963972223926,21.061388483666363,1.5179280231978045,100.0,1.0,0.8337092800476713,1
77.88767851012483,48.23004852604247,50.354709724859795,73.82415508799428,62.45244451713013,62.93039929897477,3.3486128211816464,1.7913085157967203,82.83752036623211,0.0,0.8500101554204674,0
64.41768793009545,61.89433995221248,53.56337040908613,71.13562137555496,76.30193678517055,56.925468388672705,7.833061152892469,1.1878567305576746,87.32445808909824,0.0,0.8577330868089912,0
40.44121904599316,42.59042735781157,100.0,100.0,34.835168378825834,35.09373897644815,8.953671118579202,2.3546269544190905,35.01431583774823,0.0,1.058041893302537,1
64.81325375922223,78.2907465406734,72.54216124560035,54.763274951576356,52.116958019361206,40.66095477586886,5.439644759706904,0.5333856983716949,74.9682457898645,0.0,1.0292317548779841,0
57.09722406961581,76.23909737959765,49.94510833540828,33.63124863465205,50.49201471848377,68.04801945926373,30.43752781366329,0.7334020035264842,52.47708525646516,0.0,0.3255256337491281,0
66.26533666894989,52.361793493260144,51.430272322900265,88.25571695620053,43.29077904853408,65.30188778852926,9.616399452535955,1.5752914448731463,64.58042355747742,0.0,0.9057103393643026,0
55.248824274853284,55.134235849751356,43.13002403567178,57.67596436818451,62.44748851656014,25.52992965202491,25.781763824272424,0.8402207465991052,78.53253892975798,0.0,1.0010383865446124,0
68.41886122457119,56.56071039129324,55.00415304866694,31.626880393504976,73.53119480857049,88.13764003623595,19.111021077263636,1.1721368949192688,61.591680730289234,1.0,0.4615901036860748,0
35.8335469166708,48.177817365239946,58.099792893180165,70.28745691686721,70.4234458360852,52.22130421316031,23.85541492238149,2.3728304098126975,88.5149663756454,0.0,0.8377643477185943,0
54.22540322146209,44.94963614359188,50.79384033845886,55.46008740143495,71.35625983747369,52.85158583662459,22.824553032406634,1.6561694567961356,62.50250318755527,1.0,0.41911708253415014,0
56.69322091530436,8.993565779121305,34.68209962477207,50.06826225085605,82.80036727207083,74.9627292235036,39.33228771938106,1.114993601060216,88.28315951513295,0.0,1.160595646309936,0
62.68939772109717,62.11449375395685,62.218293573181825,67.1318378601582,34.337271760021096,77.10300535587501,15.013135524839708,0.9356874783616593,62.52486164065222,1.0,0.59629797929283,0
62.681004070791914,43.84194848786446,41.998931359736886,72.15542786053369,71.94615570881899,91.49050161504073,37.00363674935367,1.6985390657569097,75.75866796093561,0.0,0.974368738975661,0
34.35212125731244,44.16676391835568,74.4865431170625,31.299902338522287,69.36167265367074,65.95467612176515,41.43649809337326,2.408486519997269,83.54688344497696,0.0,0.6059255544671216,1
72.36349280052406,76.19402004494755,61.81251923305126,68.6799790403939,73.64666826519365,69.66880223012409,20.94637543483046,0.6289257547018117,60.08766481208421,0.0,0.6435850745978623,0
52.43864318055143,48.33123878404624,70.31062085097433,76.0071854228681,63.30806343499431,55.226684026706636,48.545440942013926,1.3413521536707238,100.0,0.0,0.680622656422144,1
25.39518450121183,73.37415251968491,32.13509603916117,51.52723165875207,71.94613675999216,30.63207269046265,29.82168490864848,1.1737099572675922,72.50007744040636,0.0,0.8066713686846831,0
33.22304755641525,87.53226251391442,42.13972929187723,56.2936192586247,100.0,71.36597494667916,12.550411658984693,2.824685106244388,69.1306952631885,0.0,0.8999849033986682,0
31.463540163041657,52.70216369786308,72.10605782281307,76.68081199621584,77.48629361350271,46.442737731370904,12.204995493154565,1.5139047976497293,60.01336037022837,0.0,0.7667223469882423,0
62.45552585421084,79.87284078073448,37.09293229468814,67.40180151255245,61.52907096743442,64.98215583391325,8.957401754510402,1.4832430754975077,53.8878522997896,0.0,0.9637780954965884,0
70.87381384664752,64.475313893519,66.98425857612698,59.44315472289791,70.48022318595204,83.16379064695029,53.50137103798283,1.3595678206733794,65.7970818441886,0.0,0.595942537129227,1
70.05000564025282,18.87769903693369,92.24233439877143,57.11143194451294,63.10874837944495,37.934957238042955,24.158008939982185,2.0023910874648463,40.285527589916605,0.0,0.8938589368210363,0
48.26369736226436,58.2760981285927,30.270041685031643,79.85416615092662,60.89136812542905,100.0,17.270657859500016,0.833478067545148,74.65813017915053,0.0,0.6988873367322013,0
86.98285541076808,82.31677993598791,96.96345762440205,74.35317467550524,50.28344266062338,61.40882688054266,9.242243293754612,2.0991116323610406,71.68673038632218,0.0,0.7636181052639676,0
45.34838977561237,41.633796103669525,62.780210081592145,61.34443411225644,57.001282632798336,33.54143621208232,47.96566773370795,1.5568775533857504,64.71612472150825,0.0,0.9737450764451823,0
53.48820455971687,74.9352434956553,67.20254756303304,64.80940295287634,62.897547410513056,60.93064379140087,37.166406639252486,0.91216414854519,66.49287127399826,0.0,0.7188420023012877,0
82.24994564926709,57.46907797622811,66.09230758845652,56.05739359764965,68.26317391644548,77.0757536679273,71.87646706773721,2.8472589081494037,52.360034252743255,0.0,0.3689222321152554,0
54.763268582354435,35.984540717995216,70.18311796317707,58.97566290154384,73.31067716648317,50.32860822276417,14.355141237141414,1.6988699226280972,68.00619672904067,0.0,0.8849152087907738,1
36.79121416121711,66.66671572465597,40.13495899061762,67.2100969744887,54.65496641089387,35.1495516660392,28.8610653902535,0.514788867619606,80.13689423243238,0.0,0.7357982995166109,0
86.78562465708889,78.14059829701098,49.571976426197864,76.86263664577113,57.28774378001806,79.00953326550757,30.379116345611873,1.0273066955702181,57.46835354075495,0.0,0.7392170962152054,0
48.88456719084605,62.63164635824543,68.6772348474099,54.144862741479805,78.14756022752422,68.92194512070003,35.931763087032074,1.1867006067200094,88.10707314299529,0.0,0.6595138834236782,0
30.009123297161405,75.86607355741862,47.969303136392156,37.8621258209638,33.65552564378076,42.795794852523926,5.489390341460419,1.7939824784052387,76.8056218988866,0.0,0.723659570537734,1
55.23998659192829,61.10218631502192,58.427576581465445,62.20936341678258,49.009512701352136,62.66191647250785,5.071984295104967,1.7928527127169447,47.218910398693964,1.0,1.0478865800306556,0
42.540447969793064,56.123488335437926,67.85225286570062,75.43040837852647,78.64455265778092,52.457380153573794,12.365300957714084,1.9835199684623877,60.281124172749685,0.0,0.356920806353715,0
18.420926809158722,53.20482015775237,79.05458185511588,27.647378973529676,65.67534759717942,62.3507110635547,9.647777014947792,2.2142921653285934,96.39817482185117,0.0,0.22616710894489395,0
73.86738923991675,40.44257498405954,67.3958906512731,56.61265780440152,71.89461695852454,71.75040317037943,23.082466759894075,1.6958775533332622,80.7754634365221,0.0,1.3498828172940596,0
66.50841737056382,18.159947992072645,57.42414344496603,86.1134809131178,71.8321742139077,64.96577885695463,14.18538717783777,1.1619261098995164,90.65400005481042,0.0,0.4560111226022993,0
84.34153355082721,55.225533476926934,72.0165613834658,73.18570465315634,56.37005642502716,66.11712758761308,31.68627609920061,0.8444573178568325,100.0,1.0,0.861502940837805,0
65.10255736758577,45.91043699443506,66.27156525295955,32.98386317494759,77.59550113410036,61.76748563841023,24.15160361799063,1.502226359485259,100.0,0.0,1.1720220016582044,0
89.40338107329914,56.865518776193575,51.46900093337168,73.02529612418243,45.76990253673013,71.75836882010071,21.867883460495783,0.8182746917556244,97.18740466874888,0.0,0.48365353336800176,0
100.0,39.13222138115755,35.62395811721346,54.31064547846522,85.05727418633235,73.74764263524621,8.843430849578365,0.16305973435062793,70.08732027834688,0.0,0.782333815263925,0
69.25755156149212,52.19385731142238,73.22105842873967,82.78755649269885,79.66197996052685,82.4391959592809,22.417650366463484,1.3572977071434005,63.67076992732487,0.0,0.650198818048447,1
63.85718076571547,67.89524336048729,37.02543549005361,82.51709903375017,83.14531955358657,55.59863939066527,14.881944179981119,2.830850000342892,57.93869551336846,0.0,0.16184800280842837,0
45.855782143123264,46.88446119644209,70.20205473990637,51.93096995946996,66.39673862527485,86.76278981071397,19.097671824770696,1.2309445967263561,100.0,0.0,0.45656341464775213,0
60.43974121257011,54.59747458345409,59.51346734644075,61.94250117702576,100.0,60.759935616968995,13.95393971992533,1.30879618146443,96.36344998565303,0.0,1.3072952483292835,1
67.76525740345973,60.42531601407383,65.55936630355536,45.919660509111914,92.71160720283574,57.42083043148002,18.839151930592315,1.039208991405947,56.3109091392779,0.0,0.8177804395244401,1
24.786193540804497,56.43235896215402,43.40075378599062,52.30173322507509,99.14671523382296,56.89185056616333,20.09434117792808,1.600996938905418,79.09441587427666,0.0,0.5496264999192637,0
56.445021194809215,58.29301987465777,84.68870845004557,85.44470990776907,82.29377609573649,43.818884803249006,18.981305835755542,1.0316666295732138,73.83623091352887,0.0,0.7161876930767571,0
48.420265838993956,63.26801927354567,71.80949219981358,46.60846385391608,76.0163966166751,81.88614682773732,61.667554767208905,1.6512974837521588,67.51763952410774,1.0,0.9558832046862016,0
91.42952659575482,73.8128704484806,57.093182380131736,74.15066344449696,35.64462674327241,42.231064060278996,66.43609405979704,0.8676084069171888,85.82431331677348,0.0,0.32803768724336047,1
64.68930831747974,86.50810216480326,69.2809682725406,57.60381602791976,53.27911396644645,68.98575217801368,37.25978534464636,1.479308228115698,45.939589311276194,0.0,0.8409376360676348,1
79.46733098869778,72.8895923335154,87.95968247027287,18.307117011499514,63.072043945658166,57.56500033027481,13.162246416259705,1.997857098097599,62.48518940121549,1.0,0.3736538291329365,0
65.14811747634798,74.29170814593365,36.19782123044858,58.07104720656015,71.09733098700396,37.74845132993582,7.563649472129828,1.1851205527542121,59.86924642462142,1.0,0.09253504119948319,0
93.86750010179092,67.3895332869356,45.54248466457031,58.317849437964874,55.615705900847026,66.84790649373417,39.942066027517924,1.6798372092164187,38.34182585424989,0.0,0.838384270608724,1
67.27385437971391,53.42349512514632,29.76574913748272,24.81311256222719,28.658270267068794,34.175726731573576,54.479739533488214,0.24620028897141566,95.20772258731424,0.0,0.4078472360379057,1
11.862620572978678,82.34270586726433,72.40188461992699,73.77039591262617,53.482588750499005,64.72172041879048,32.43714873765516,0.15,44.01827675523434,0.0,0.3636648172019617,1
76.68599786585571,92.00223866560965,59.33535678539041,76.83434024850922,42.24519807246048,81.14387315493289,21.42758914711009,1.3902249319365878,86.11802347192082,0.0,0.5023035880653728,0
61.38101596447035,41.984722779914776,62.3985707033846,56.07236063888163,62.52392669015017,67.36604869505466,84.14887644194974,1.8964436678663337,100.0,1.0,0.7754990085567224,0
33.76810294670298,47.674365391844,86.10966600140955,76.632829416607,86.21619541440627,79.90686294651829,29.76370006644639,2.4462146764947335,86.74335655024149,0.0,0.0554481637089016,0
69.04463812609822,73.74701748333523,63.98682226595885,47.36507254308962,62.33265135096289,63.08146612187526,22.416000232752303,1.5366392254689976,61.086352631138894,1.0,0.5924218100971013,0
35.818671060372694,46.556246358766174,67.8701387993153,62.40010065029798,57.22865487853792,71.41269524849596,15.681526136646575,1.6501837533401333,58.996621177732365,0.0,0.9771557596925147,0
43.429233408245686,89.68344742359776,59.89090590597393,52.68311060464028,58.45788670143855,60.165178884533475,16.530434475379813,1.1515145899404593,50.907967654854794,0.0,0.15267532421141838,0
62.820656153803014,40.26241968392953,70.0736077738234,41.36309961634018,62.04104341629847,46.9107892174338,15.537117079168116,1.1793826042314277,84.2837160046648,0.0,0.7470364747593281,0
64.7997302433004,58.37798763115515,62.285059998240015,71.14711165046126,87.96831599080267,70.94701545091456,11.579276644674332,2.0220163195412724,100.0,0.0,0.767340391727142,0
50.21921952661117,89.27660141466481,80.49325803998926,71.41485161215621,53.59496727876596,48.76319551138435,59.23838572495512,1.5903754640991248,46.291335134486495,0.0,0.6621832025848117,0
56.15713051617548,50.83084968002565,86.87270425543497,43.884005052467224,82.00157548747237,68.08550772743976,31.69506200330025,1.8236255430853034,57.26444040465487,0.0,0.29309423884918107,0
51.92929627893799,60.54938132476511,86.44764322560769,80.42208900485468,45.283718827207515,72.87522094341715,3.9496440871139753,1.6800050737572962,64.01875750253144,0.0,0.860960464751998,0
53.53697510534815,65.52999296603707,12.036699426888596,95.66735740582209,64.45235563139296,74.83840481213088,21.453262955756266,1.439132330173693,69.6391611806533,0.0,0.580584146863899,0
70.75572306766001,45.61701748724029,85.37700875221839,67.17550623400926,82.0748182934859,87.24043627544933,54.0159190184485,2.003700480021761,72.78068014421899,0.0,0.5876606092824138,0
20.499936776360805,45.72062625629939,67.36603219756026,64.59503327000387,63.77779012759367,29.963070131148626,11.81223759323714,1.8704649988719249,78.48959772610634,0.0,0.8107538010941565,0
54.11353558731898,49.77896279055253,77.84810124016695,52.53448316206781,73.53111336043725,54.93698537551165,49.57505896624078,1.764063214364558,72.50908213703958,0.0,0.8515871596288342,0
45.08287833557468,59.400057885641196,44.33568344009121,63.90987651460735,67.73243941174253,98.12641701898835,35.19204133001025,2.0848420405001975,84.0947939389457,0.0,0.7380111693705347,0
57.94483298437917,77.33325514212203,78.58477542372246,93.20496454453102,65.59597095844447,14.812211974328271,16.59572131789702,1.8569871635954205,91.18343561412516,0.0,0.4044710230350579,1
65.48980261505197,77.73887051878184,100.0,31.851962878968614,55.107826099359094,46.945414786336144,23.733815887950005,1.556990133281713,48.14630501251496,1.0,1.1527683577988974,0
50.07792230120364,74.61462780499214,70.50308851049016,72.26074048901675,53.600916185487364,36.75031088441301,31.720926775664417,0.9913049100218858,78.71166660770028,0.0,0.8994453825599675,0
76.44566076829105,37.261067259529355,50.22346335384071,75.50960833556158,56.15647873554116,56.261727148288806,46.76291663560262,2.0281984786728664,34.165953455574254,1.0,0.754896920050462,0
87.60021692553937,86.46560284978001,73.12892242913574,64.93545752680153,46.550076705738135,32.325815530397364,23.824703369093324,0.39996059074180623,49.11375634297373,0.0,0.7447787494264667,0
100.0,86.88029453799821,51.438299374792805,33.787814167333835,65.41236336533262,61.48499730382465,20.956083525261086,1.606011892380795,91.21227606420133,0.0,0.8959725533270718,0
50.266655308797915,72.46398779110481,56.27835442505626,55.60337663285143,72.7532321210174,37.83916109274473,20.17318556916257,0.967715582591681,33.99261729383271,1.0,0.6130337588131124,0
83.85358115478809,77.60247223627636,41.941130957167594,72.59417574316953,49.06446514457788,64.61983939498131,10.973049419432536,1.809921167672682,49.1268833893043,1.0,0.6119239660118415,0
65.33585501699802,71.92252939951493,59.83327573014402,97.17750303443736,52.373885211123294,83.66004997738693,25.77969106471546,1.5873268089544428,25.81490072555154,0.0,0.6587062679010542,1
57.79560766903496,59.2685320553751,47.58719348582009,44.78864350141338,83.55532983091396,65.54068291816645,11.867934042203016,1.5955647728900415,73.81956775048197,1.0,0.22744513912226771,0
70.78372891416211,60.40248367830612,74.44454482054796,92.30050477449842,71.53367393905421,63.45146790112002,7.9347282906872865,1.6718320375044975,37.848806786596434,0.0,0.8176078394427486,0
53.40663271535859,43.78919471079944,31.139367486667194,51.67194782088183,36.91878404461151,50.909084257322746,22.4440431732397,1.4343684562259404,89.6805892731752,0.0,0.7941066512441023,0
58.18802243356939,61.71270639917912,28.83715560911891,58.92709029319643,80.13458400309253,44.29974956493736,7.233353546663286,0.5743754037425709,90.74670086806496,0.0,1.2199288563471788,1
74.85651992924674,61.91127485399231,49.79002094819966,98.6947395194984,65.20879925560855,43.36112700924183,35.72888189448494,1.4861309965912999,49.10628028408938,1.0,0.8826766276842414,1
80.1518490908989,67.93902637852764,43.36086834916742,95.94787979303968,49.31217404786849,45.15694271365676,34.88474240387538,1.6361097997488359,71.85741742990582,0.0,0.6082442319930075,0
53.267483847264295,11.52554305859421,86.03808974876196,20.847851072288186,38.564556201238915,57.717959419600575,12.14849135536314,0.9692593340940979,72.57979745789662,0.0,0.8752947378796165,1
56.39895949577023,50.62943169231406,67.07807719975423,86.43756296307045,39.1024820202187,33.267164619547906,13.023309456025727,1.0461107163078036,36.232694304501756,0.0,0.6606547470829482,1
46.5051642773353,96.0155909168275,62.72620953722035,70.94971519047363,60.89994584825333,58.567089155479685,14.668072509083247,1.5212044146837962,62.92043820925257,0.0,0.8667529793252636,0
47.2244203805572,35.70705604120032,94.28200371502365,59.10919064223973,58.87297281164529,73.51778022048676,33.03811981727403,2.105520286163005,54.73357845970142,0.0,0.8791405508271267,0
62.990170799748235,18.751494485855247,100.0,80.32627016405466,56.19624404377242,76.84042960940313,44.96192322343549,1.06060151583978,82.97518286762383,0.0,0.3695939315847563,0
57.36987718047425,44.880701524156166,58.116313350003225,80.40473957853563,98.32744003112185,42.84130443699431,22.97419176284347,1.8274478406867514,49.377828090518975,1.0,0.600655975114564,0
51.167815576992766,45.45167967311846,54.365220637051394,69.34411829211403,78.35065251286112,60.76962196048475,11.152975342380342,0.9747164498059956,100.0,0.0,0.9239567571656571,0
44.38103551272751,72.91567987475914,66.54222680423813,60.71699363963394,42.41127171759124,42.54073895919383,6.5490764446373255,1.4087127087412292,52.220100634701964,0.0,0.5045613150656575,0
26.856875610021532,0.0,83.76560839682446,48.90036509671984,59.43158419037966,74.05530436566723,29.59097443433469,1.5335430556198264,76.47677560094897,0.0,0.5465969917590557,0
81.60606657497667,45.42515435829955,44.52745910475572,54.10284033027636,52.01754350566067,63.06387684230868,15.957493268255183,1.3585114658502682,100.0,1.0,0.6926068681769403,1
63.641442897659516,74.4477054349926,70.36556097692848,69.28334918491463,17.06121340601087,53.68792226099063,35.91025611309468,1.1794895771505254,92.04096357166847,0.0,0.4640513314067223,0
59.286995849235154,59.3940146108972,97.57063402506486,72.82539435662137,30.796385172166282,78.61828706538807,34.510524655076594,1.4853679015352346,58.52606153047091,0.0,1.0176494752266512,0
94.26820088053026,100.0,74.86366633556796,81.90923042899924,73.84344023978417,94.5374909623155,8.958218219111897,0.3532144237631636,63.603978985847014,0.0,0.5449282102977975,0
22.729419011379207,85.1539881033292,27.325543685640774,63.70303690648705,100.0,62.91773254411359,12.395053447156997,0.8686862958222306,64.59009092958163,1.0,0.5075537491031032,0
93.50109414695548,54.31678953277685,76.2717630919658,45.73971920733696,50.527465514864865,34.02794447801148,22.831330080978272,0.9644315697836675,16.514493705867153,1.0,0.5057908730716879,1
78.79320971989273,78.27547674977319,48.85391537435465,60.80921031636503,80.54434574337,62.07907699848615,20.318389984302133,1.6459110676567554,62.90081088347145,1.0,0.599513838846351,0
